time	fLOW FROM 14
2130	0
2145	0
2160	0
2175	0
2190	0
2205	0
2220	0
2235	0
2250	0
2265	0
2280	0
2295	0
2310	0
2325	0
2340	0
2355	0
2370	0
2385	0
2400	0
2415	0
2430	0
2445	0
2460	0
2475	0
2490	0
2505	0
2520	0
2535	0
2550	0
2565	0
2580	0
2595	0
2610	0
2625	0
2640	0
2655	0
2670	0
2685	0
2700	0
2715	0
2730	0
2745	0
2760	0
2775	0
2790	0
2805	0
2820	0
2835	0
2850	0
2865	0
2880	0
2895	0
2910	0
2925	0
2940	0
2955	0
2970	0
2985	0
3000	0
3015	0
3030	0
3045	0
3060	0
3075	0
3090	0
3105	0
3120	0
3135	0
3150	0
3165	0
3180	0
3195	0
3210	0
3225	0
3240	0
3255	0
3270	0
3285	0
3300	0
3315	0
3330	0
3345	0
3360	0
3375	0
3390	0
3405	0
3420	0
3435	0
3450	0
3465	0
3480	0
3495	0
3510	0
3525	0
3540	0
3555	0
3570	0
3585	0
3600	0
3615	0
3630	0
3645	0
3660	0
3675	0
3690	0
3705	0
3720	0
3735	0
3750	0
3765	0
3780	0
3795	0
3810	0
3825	0
3840	0
3855	0
3870	0
3885	0
3900	0
3915	0
3930	0
3945	0
3960	0
3975	0
3990	0
4005	0
4020	0
4035	0
4050	0
4065	0
4080	0
4095	0
4110	0
4125	0
4140	0
4155	0
4170	0
4185	0
4200	0
4215	0
4230	0
4245	0
4260	0
4275	0
4290	0
4305	0
4320	0
4335	0
4350	0
4365	0
4380	0
4395	0
4410	0
4425	0
4440	0
4455	0
4470	0
4485	0
4500	0
4515	0
4530	0
4545	0
4560	0
4575	0
4590	0
4605	0
4620	0
4635	0
4650	0
4665	0
4680	0
4695	0
4710	0
4725	0
4740	0
4755	0
4770	0
4785	0
4800	0
4815	0
4830	0
4845	0
4860	0
4875	0
4890	0
4905	0
4920	0
4935	0
4950	0
4965	0
4980	0
4995	0
5010	0
5025	0
5040	0
5055	0
5070	0
5085	0
5100	0
5115	0
5130	0
5145	0
5160	0
5175	0
5190	0
5205	0
5220	0
5235	0
5250	0
5265	0
5280	0
5295	0
5310	0
5325	0
5340	0
5355	0
5370	0
5385	0
5400	0
5415	0
5430	0
5445	0
5460	0
5475	0
5490	0
5505	0
5520	0
5535	0
5550	0
5565	0
5580	0
5595	0
5610	0
5625	0
5640	0
5655	0
5670	0
5685	0
5700	0
5715	0
5730	0
5745	0
5760	0
5775	0
5790	0
5805	0
5820	0
5835	0
5850	0
5865	0
5880	0
5895	0
5910	0
5925	0
5940	0
5955	0
5970	0
5985	0
6000	0
6015	0
6030	0
6045	0
6060	0
6075	0
6090	0
6105	0
6120	0
6135	0
6150	0
6165	0
6180	0
6195	0
6210	0
6225	0
6240	0
6255	0
6270	0
6285	0
6300	0
6315	0
6330	0
6345	0
6360	0
6375	0
6390	0
6405	0
6420	0
6435	0
6450	0
6465	0
6480	0
6495	0
6510	0
6525	0
6540	0
6555	0
6570	0
6585	0
6600	0
6615	0
6630	0
6645	0
6660	0
6675	0
6690	0
6705	0
6720	0
6735	0
6750	0
6765	0
6780	0
6795	0
6810	0
6825	0
6840	0
6855	0
6870	0
6885	0
6900	0
6915	0
6930	0
6945	0
6960	0
6975	0
6990	0
7005	0
7020	0
7035	0
7050	0
7065	0
7080	0
7095	0
7110	0
7125	0
7140	0
7155	0
7170	0
7185	0
7200	0
7215	0
7230	0
7245	0
7260	0
7275	0
7290	0
7305	0
7320	0
7335	0
7350	0
7365	0
7380	0
7395	0
7410	0
7425	0
7440	0
7455	0
7470	0
7485	0
7500	0
7515	0
7530	0
7545	0
7560	0
7575	0
7590	0
7605	0
7620	0
7635	0
7650	0
7665	0
7680	0
7695	0
7710	0
7725	0
7740	0
7755	0
7770	0
7785	0
7800	0
7815	0
7830	0
7845	0
7860	0
7875	0
7890	0
7905	0
7920	0
7935	0
7950	0
7965	0
7980	0
7995	0
8010	0
8025	0
8040	0
8055	0
8070	0
8085	0
8100	0
8115	0
8130	0
8145	0
8160	0
8175	0
8190	0
8205	0
8220	0
8235	0
8250	0
8265	0
8280	0
8295	0
8310	0
8325	0
8340	0
8355	0
8370	0
8385	0
8400	0
8415	0
8430	0
8445	0
8460	0
8475	0
8490	0
8505	0
8520	0
8535	0
8550	0
8565	0
8580	0
8595	0
8610	0
8625	0
8640	0
8655	0
8670	0
8685	0
8700	0
8715	0
8730	0
8745	0
8760	0
8775	0
8790	0
8805	0
8820	0
8835	0
8850	0
8865	0
8880	0
8895	0
8910	0.024368982
8925	0.048737963
8940	0.16731884
8955	0.377784432
8970	0.643872085
8985	0.817215544
9000	0.905272402
9015	0.964129227
9030	0.99525106
9045	1.015356314
9060	1.034994445
9075	1.04264173
9090	1.001311544
9105	0.96149376
9120	0.846672536
9135	0.767805483
9150	0.714309844
9165	0.650337761
9180	0.607345708
9195	0.575864861
9210	0.560709187
9225	0.549827962
9240	0.541994526
9255	0.519210142
9270	0.482674838
9285	0.457178485
9300	0.432586823
9315	0.396428542
9330	0.370902763
9345	0.348401967
9360	0.326142198
9375	0.3025345
9390	0.283718554
9405	0.264588721
9420	0.250156127
9435	0.236797264
9450	0.22069267
9465	0.204899475
9480	0.193469544
9495	0.184767771
9510	0.17516055
9525	0.162666036
9540	0.152946267
9555	0.146090112
9570	0.139391799
9585	0.131569676
9600	0.12302904
9615	0.114860104
9630	0.109070574
9645	0.103157964
9660	0.09748236
9675	0.092475633
9690	0.08748253
9705	0.082854328
9720	0.078741107
9735	0.074239242
9750	0.070046889
9765	0.066554084
9780	0.06389297
9795	0.061549584
9810	0.058901245
9825	0.056061632
9840	0.052838533
9855	0.050037905
9870	0.047587172
9885	0.045707724
9900	0.044077128
9915	0.042908039
9930	0.041861176
9945	0.039965883
9960	0.03790757
9975	0.036279981
9990	0.034753104
10005	0.033525699
10020	0.032419928
10035	0.03152438
10050	0.030805718
10065	0.029973387
10080	0.028907646
10095	0.027848003
10110	0.026938325
10125	0.026028651
10140	0.025288759
10155	0.024629143
10170	0.024071437
10185	0.023807356
10200	0.023543277
10215	0.024142464
10230	0.024961495
10245	0.02716376
10260	0.03158407
10275	0.037251352
10290	0.047649424
10305	0.060265696
10320	0.077014347
10335	0.114829999
10350	0.177513467
10365	0.260807049
10380	0.371940911
10395	0.514155788
10410	0.627001798
10425	0.724635284
10440	0.788769146
10455	0.817295792
10470	0.822025459
10485	0.816864996
10500	0.80829809
10515	0.791413129
10530	0.761072278
10545	0.740435663
10560	0.685780581
10575	0.635389942
10590	0.592504306
10605	0.526082036
10620	0.47416268
10635	0.429486158
10650	0.39092387
10665	0.351621259
10680	0.319380748
10695	0.289574645
10710	0.268415442
10725	0.247225169
10740	0.224371927
10755	0.205266903
10770	0.192239667
10785	0.180866267
10800	0.167550991
10815	0.153974883
10830	0.14343824
10845	0.136541332
10860	0.129943906
10875	0.121676174
10890	0.112642978
10905	0.105159378
10920	0.099804844
10935	0.094790152
10950	0.089932557
10965	0.085187144
